y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,"[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[6778, 6525, 1814]","[7363, 6525, 1814]","[7363, 6525, 1814]","[7363, 6525, 1814]"
0,"[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 5093, 702]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 4603, 294]","[5624, 5335, 564]"
0,"[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 6468, 2614]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]","[4658, 3399, 1562]"
0,"[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]","[5519, 228, 1013]"
0,"[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 648, 791]","[1584, 1432, 1051]","[1584, 1432, 1051]","[1584, 1432, 1051]"
0,"[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]"
0,"[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]","[80, 193, 396]"
0,"[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 681]","[392, 778, 1297]","[392, 778, 1297]","[392, 778, 1297]","[392, 778, 1297]","[392, 778, 1297]","[392, 778, 1297]","[392, 778, 1297]"
0,"[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[2703, 1023, 4109]","[904, 1023, 4109]","[1078, 449, 4109]","[1078, 449, 4109]","[1078, 449, 4109]"
0,"[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]"
0,"[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]","[2877, 1795, 1105]"
0,"[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1008, 1161, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]"
0,"[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3920]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]","[9048, 9048, 3309]"
0,"[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]","[614, 4467, 5118]"
1,"[1352, 2921, 793]","[1352, 2921, 793]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[2420, 4478, 1765]","[4098, 5404, 3628]"
0,"[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[2528, 4592, 2982]","[1906, 4592, 2982]","[2528, 4592, 2982]","[1906, 4592, 2982]"
0,"[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]","[636, 1007, 635]"
0,"[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]","[349, 1142, 2499]"
0,"[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]","[289, 1309, 3018]"
0,"[342, 198, 883]","[342, 198, 883]","[342, 198, 883]","[342, 198, 883]","[342, 198, 883]","[342, 628, 1871]","[1091, 2000, 3906]","[342, 628, 1871]","[1091, 2000, 3906]","[1091, 2000, 4106]","[1091, 2000, 4106]","[1091, 2000, 4106]","[1992, 2973, 4106]","[1992, 2973, 4106]","[1992, 2973, 4106]"
0,"[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]","[1389, 2178, 2466]"
0,"[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]","[1198, 334, 966]"
0,"[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]","[1051, 1451, 2253]"
0,"[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]","[429, 338, 1675]"
0,"[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[555, 1612, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]","[1713, 2578, 2588]"
0,"[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1213]","[1823, 817, 1742]","[1823, 817, 1213]"
0,"[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 133]","[445, 156, 3566]","[445, 156, 3566]","[445, 156, 3566]","[445, 156, 3566]"
0,"[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2195, 1513, 2904]","[4299, 3459, 2904]","[4299, 3459, 2904]","[4299, 3459, 2904]"
0,"[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]","[912, 622, 388]"
0,"[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]","[13, 53, 55]"
0,"[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]","[7608, 7422, 5505]"
0,"[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[842, 621, 482]","[1581, 621, 482]","[1581, 621, 482]","[1581, 621, 482]"
0,"[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[4638, 7484, 7373]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]","[1146, 6188, 5624]"
1,"[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2112, 1060, 214]","[2656, 1745, 408]","[2112, 1060, 214]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]","[2656, 1745, 408]"
0,"[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]","[3385, 1283, 2179]"
0,"[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1128, 2254, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]","[1451, 3164, 2877]"
0,"[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[155, 1081, 1318]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]","[48, 1147, 1237]"
1,"[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[5243, 7164, 4682]","[4859, 6992, 3813]"
0,"[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]","[3153, 5455, 3399]"
0,"[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]","[7159, 7404, 3605]"
0,"[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1356]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]","[4289, 2656, 1745]"
0,"[2843, 3835, 3031]","[2843, 3835, 3031]","[2843, 3835, 3031]","[2843, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 3031]","[4817, 3835, 1862]","[4817, 3835, 1862]","[4817, 2855, 1401]","[4817, 2855, 1401]","[4817, 2855, 1401]"
0,"[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]","[6443, 5451, 7608]"
0,"[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]","[2253, 3300, 2144]"
0,"[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]","[5020, 6500, 3858]"
0,"[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]","[270, 4821, 5775]"
0,"[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]","[1584, 2325, 2313]"
0,"[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]","[5670, 5693, 5014]"
0,"[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]","[2252, 1724, 823]"
0,"[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]","[4109, 5718, 6443]"
0,"[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]","[2132, 626, 715]"
0,"[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]","[2268, 3280, 2315]"
0,"[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]","[3399, 1562, 844]"
0,"[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]","[2306, 1994, 2492]"
0,"[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[1309, 3018, 4658]","[2272, 3018, 4658]","[1309, 3018, 4658]"
0,"[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]","[5771, 6272, 4096]"
0,"[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]","[124, 80, 193]"
0,"[2758, 3680, 2230]","[2758, 3680, 2230]","[2758, 3680, 2230]","[2758, 3680, 2230]","[2758, 3680, 2230]","[2758, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[3021, 3680, 2230]","[1895, 3680, 2230]","[3021, 3680, 2230]"
0,"[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]","[533, 289, 1309]"
0,"[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]","[115, 48, 1943]"
0,"[5273, 2843, 3835]","[5273, 2843, 3835]","[5273, 2843, 3835]","[5273, 2843, 3835]","[5273, 2843, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 3835]","[5903, 4817, 2855]","[5903, 4817, 2855]","[5903, 4817, 2855]"
0,"[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[5032, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]","[6156, 5253, 7156]"
0,"[3499, 3348, 4084]","[3499, 3348, 4084]","[3499, 3348, 4084]","[3499, 3348, 4084]","[4377, 3348, 4084]","[4755, 3348, 4084]","[4755, 3348, 4084]","[4755, 3348, 4084]","[4755, 3348, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]","[5342, 4452, 4084]"
0,"[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 2887]","[4299, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[2702, 4566, 3411]","[433, 1271, 2505]","[433, 1513, 2904]","[4299, 3459, 2904]","[4299, 3459, 2904]","[4299, 3459, 2904]"
0,"[844, 632, 597]","[844, 632, 597]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]","[844, 1412, 1051]"
0,"[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]","[3348, 3811, 658]"
0,"[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]","[626, 715, 2012]"
0,"[1224, 650, 1713]","[1224, 650, 1713]","[1224, 650, 1713]","[1224, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]","[583, 650, 1713]"
0,"[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]","[5118, 5410, 3135]"
0,"[621, 482, 149]","[621, 482, 149]","[621, 1425, 926]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]","[621, 482, 149]"
0,"[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 539, 6460]","[1282, 400, 5742]","[1282, 400, 5742]","[1282, 400, 5742]"
0,"[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2654, 3042, 842]","[2923, 2471, 1581]","[2923, 2471, 1581]","[2923, 2471, 1581]","[2923, 2471, 1581]","[2923, 2471, 1581]"
0,"[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]","[396, 417, 349]"
0,"[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]","[2173, 912, 622]"
0,"[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]","[659, 124, 80]"
